ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
11244;0.6;-76.8;8.99;0.16;Negativno;Ne
11245;3.9;-42.7;6.6;1.48;Negativno;Ne
11246;0.1;-61.2;5.19;0.16;Negativno;Ne
11247;5.3;-61.2;3.62;0.03;Negativno;Ne
11248;1.0;-60.5;7.01;0.09;Negativno;Ne
11249;1.0;-71.3;5.97;2.26;Negativno;Ne
11250;27.8;-60.9;6.87;1.5;Negativno;Ne
11251;0.5;-56.8;4.53;0.08;Negativno;Ne
11252;1.2;-69.8;7.13;0.64;Negativno;Ne
11253;0.5;-52.6;6.37;0.96;Negativno;Ne
11254;1.2;-68.2;8.79;0.16;Negativno;Ne
11255;3.2;-64.2;5.1;0.2;Negativno;Ne
11256;1.1;-74.1;7.75;0.12;Negativno;Ne
11257;7.1;-52.2;7.82;0.51;Negativno;Ne
11258;2.8;-53.8;10.25;0.02;Negativno;Ne
11259;1.3;-65.3;5.88;1.06;Negativno;Ne
11260;4.5;-61.6;5.72;0.31;Negativno;Ne
11261;6.9;-65.1;6.33;0.35;Negativno;Ne
11262;3.4;-57.5;6.14;0.02;Negativno;Ne
11263;3.0;-54.9;9.1;0.43;Pozitivno;Ne
11264;11.6;-61.1;4.4;0.09;Negativno;Ne
11265;12.8;-47.6;6.94;0.03;Negativno;Ne
11266;3.5;-45.7;11.39;0.39;Negativno;Ne
11267;1.9;-65.7;8.32;1.73;Negativno;Ne
11268;7.2;-67.9;8.18;0.12;Negativno;Ne
11269;1.5;-63.7;3.44;1.52;Negativno;Ne
11270;4.8;-50.0;8.49;0.11;Negativno;Ne
11271;1.3;-71.7;7.1;0.62;Pozitivno;Ne
11272;6.7;-49.6;11.03;0.14;Negativno;Ne
11273;0.9;-66.7;7.68;0.33;Negativno;Ne
11274;5.8;-73.2;7.42;0.33;Negativno;Ne
11275;2.1;-66.1;11.85;0.16;Negativno;Ne
11276;4.0;-62.3;7.19;0.32;Negativno;Ne
11277;13.3;-52.2;7.11;0.63;Negativno;Ne
11278;7.3;-53.3;4.67;0.53;Negativno;Ne
11279;7.3;-65.9;8.47;1.08;Negativno;Ne
11280;4.2;-50.5;6.26;1.28;Negativno;Ne
11281;3.4;-46.1;8.74;0.19;Negativno;Ne
11282;0.1;-58.9;5.96;0.65;Negativno;Ne
11283;8.4;-49.2;4.71;0.0;Negativno;Ne
11284;10.5;-57.3;4.31;0.69;Negativno;Ne
11285;0.7;-69.2;8.2;0.55;Negativno;Ne
11286;13.9;-59.5;8.22;0.07;Negativno;Ne
11287;1.1;-77.6;9.73;0.31;Negativno;Ne
11288;4.3;-64.4;8.89;0.54;Negativno;Ne
11289;1.3;-72.4;6.49;0.23;Negativno;Ne
11290;4.6;-69.2;10.14;0.41;Negativno;Ne
11291;2.6;-57.4;4.63;0.32;Negativno;Ne
11292;0.7;-61.1;8.36;0.29;Negativno;Ne
11293;13.8;-75.7;6.81;0.11;Negativno;Ne
11294;1.2;-59.1;6.05;0.86;Negativno;Ne
11295;14.0;-60.2;5.65;1.52;Negativno;Ne
11296;0.2;-61.1;7.03;0.02;Negativno;Ne
11297;1.8;-71.7;5.35;0.84;Negativno;Ne
11298;20.0;-75.3;5.39;0.2;Negativno;Ne
11299;2.1;-59.4;7.55;1.2;Negativno;Ne
11300;0.7;-64.9;8.04;0.54;Pozitivno;Ne
11301;8.1;-68.3;8.98;0.55;Negativno;Ne
11302;9.2;-64.9;9.57;0.77;Negativno;Ne
11303;27.8;-52.5;5.48;0.59;Negativno;Ne
11304;1.9;-53.4;9.67;0.1;Negativno;Ne
11305;3.9;-64.5;7.73;0.05;Negativno;Ne
11306;12.4;-67.3;5.78;0.35;Negativno;Ne
11307;4.9;-47.0;8.76;0.49;Negativno;Ne
11308;7.2;-53.9;9.24;0.3;Negativno;Ne
11309;11.5;-55.8;5.15;0.38;Negativno;Ne
11310;1.2;-53.7;6.11;1.1;Negativno;Ne
11311;0.8;-59.6;7.57;0.79;Negativno;Ne
11312;4.8;-58.4;8.65;0.08;Negativno;Ne
11313;6.9;-47.0;8.63;0.72;Negativno;Ne
11314;15.8;-66.1;7.27;0.12;Negativno;Ne
11315;4.5;-64.3;3.63;0.26;Negativno;Ne
11316;1.7;-70.9;7.44;0.37;Negativno;Ne
11317;0.3;-60.3;5.21;0.68;Negativno;Ne
11318;13.7;-66.1;7.77;0.59;Negativno;Ne
11319;2.7;-56.7;8.76;0.73;Negativno;Ne
11320;2.2;-68.3;3.27;0.15;Negativno;Ne
11321;0.3;-52.0;8.26;0.72;Negativno;Ne
11322;10.6;-57.8;5.67;0.2;Negativno;Ne
11323;5.8;-66.1;7.46;0.23;Negativno;Ne
11324;0.5;-56.6;8.4;0.34;Negativno;Ne
11325;8.2;-57.8;6.2;0.91;Negativno;Ne
11326;0.7;-57.8;6.31;0.85;Negativno;Ne
11327;4.6;-61.0;4.51;0.06;Negativno;Ne
11328;9.1;-64.2;7.06;0.02;Negativno;Ne
11329;15.2;-52.9;8.6;1.31;Negativno;Ne
11330;0.2;-64.8;11.62;0.03;Negativno;Ne
11331;2.8;-54.8;3.51;0.03;Negativno;Ne
11332;11.3;-61.3;6.59;0.4;Negativno;Ne
11333;2.3;-62.8;9.21;0.33;Negativno;Ne
11334;1.9;-54.1;8.21;0.43;Negativno;Ne
11335;10.7;-59.1;3.96;0.18;Negativno;Ne
11336;6.5;-68.0;5.33;0.21;Negativno;Ne
11337;2.9;-64.0;5.7;0.19;Negativno;Ne
11338;9.4;-59.8;6.88;0.03;Negativno;Ne
11339;0.6;-53.5;9.02;0.25;Negativno;Ne
11340;2.1;-55.1;7.82;0.05;Negativno;Ne
11341;11.8;-55.0;6.23;0.91;Negativno;Ne
11342;4.8;-62.2;9.78;0.22;Negativno;Ne
11343;1.2;-68.3;7.52;0.62;Negativno;Ne
11344;5.4;-42.7;2.14;0.11;Negativno;Ne
11345;10.4;-70.4;7.28;0.36;Negativno;Ne
11346;4.3;-54.8;2.52;0.71;Negativno;Ne
11347;2.8;-64.7;4.77;0.71;Negativno;Ne
11348;2.9;-78.9;7.61;0.15;Negativno;Ne
11349;5.8;-54.0;5.34;0.09;Negativno;Ne
11350;4.7;-42.7;6.38;0.36;Negativno;Ne
11351;8.3;-64.5;6.94;0.16;Negativno;Ne
11352;9.9;-67.3;7.6;0.61;Negativno;Ne
11353;0.9;-51.7;6.36;0.35;Pozitivno;Ne
11354;13.8;-43.9;9.93;0.2;Negativno;Ne
11355;3.3;-67.6;9.08;0.27;Negativno;Ne
11356;9.4;-75.9;8.82;0.51;Negativno;Ne
11357;11.9;-70.7;5.72;0.26;Negativno;Ne
11358;12.4;-65.9;2.09;0.23;Negativno;Ne
11359;18.0;-68.3;6.66;1.56;Negativno;Ne
11360;4.2;-62.2;7.8;0.41;Negativno;Ne
11361;0.4;-72.4;10.08;0.2;Negativno;Ne
11362;4.2;-58.7;7.36;0.01;Negativno;Ne
11363;2.0;-58.8;5.56;0.13;Negativno;Ne
11364;9.1;-84.6;4.41;0.2;Negativno;Ne
11365;6.4;-58.0;2.5;0.15;Negativno;Ne
11366;3.6;-40.0;9.09;0.1;Negativno;Ne
11367;0.8;-64.8;7.25;0.44;Negativno;Ne
11368;1.3;-75.6;3.84;0.43;Negativno;Ne
11369;7.3;-65.9;7.3;0.16;Negativno;Ne
11370;9.7;-60.3;7.86;0.92;Negativno;Ne
11371;7.1;-70.5;7.62;0.55;Negativno;Ne
11372;0.6;-75.5;8.32;0.02;Negativno;Ne
11373;2.6;-45.1;8.07;0.01;Negativno;Ne
11374;0.4;-57.3;6.81;0.19;Negativno;Ne
11375;0.6;-73.1;7.41;0.36;Negativno;Ne
11376;2.2;-57.0;11.87;0.04;Negativno;Ne
11377;5.3;-70.6;4.21;0.21;Negativno;Ne
11378;4.4;-54.1;8.59;0.29;Negativno;Ne
11379;2.2;-46.1;6.29;2.43;Negativno;Ne
11380;4.9;-55.6;8.92;0.43;Negativno;Ne
11381;4.3;-80.3;8.21;0.23;Negativno;Ne
11382;1.9;-67.7;5.42;0.21;Negativno;Ne
11383;8.7;-68.4;6.4;1.05;Negativno;Ne
11384;4.3;-64.5;7.66;0.34;Negativno;Ne
11385;3.3;-51.5;8.03;0.32;Negativno;Ne
11386;2.3;-59.8;6.61;0.1;Negativno;Ne
11387;13.6;-68.9;8.41;0.45;Negativno;Ne
11388;12.7;-72.6;9.05;0.38;Negativno;Ne
11389;0.1;-48.5;6.5;0.56;Negativno;Ne
11390;0.5;-33.0;9.84;0.41;Negativno;Ne
11391;1.6;-44.5;7.52;0.79;Negativno;Ne
11392;6.5;-49.1;6.02;0.5;Negativno;Ne
11393;11.9;-53.7;6.08;1.19;Negativno;Ne
11394;2.5;-52.1;4.9;0.85;Negativno;Ne
11395;6.1;-72.1;7.62;0.18;Negativno;Ne
11396;2.9;-72.0;4.61;0.01;Negativno;Ne
11397;1.2;-65.8;7.95;0.02;Negativno;Ne
11398;4.9;-60.8;6.39;0.56;Negativno;Ne
11399;4.5;-76.3;7.36;0.14;Negativno;Ne
11400;7.8;-55.3;5.24;0.01;Negativno;Ne
11401;6.8;-56.3;10.63;0.15;Negativno;Ne
11402;0.8;-57.5;7.12;0.1;Negativno;Ne
11403;3.0;-68.2;6.06;0.21;Negativno;Ne
11404;15.5;-78.2;6.43;0.11;Negativno;Ne
11405;6.3;-55.6;5.69;0.92;Negativno;Ne
11406;2.1;-55.5;6.47;0.4;Negativno;Ne
11407;9.4;-58.5;7.9;0.03;Negativno;Ne
11408;0.1;-66.1;4.72;0.13;Negativno;Ne
11409;6.4;-63.0;1.74;0.96;Negativno;Ne
11410;7.8;-51.1;4.28;0.09;Negativno;Ne
11411;9.5;-49.8;3.61;1.25;Negativno;Ne
11412;0.1;-41.9;8.32;0.62;Negativno;Ne
11413;4.2;-59.0;11.47;0.52;Negativno;Ne
11414;6.2;-62.8;6.0;0.27;Negativno;Ne
11415;0.1;-78.0;5.91;0.13;Negativno;Ne
11416;3.2;-81.2;6.63;0.51;Negativno;Ne
11417;8.4;-66.2;7.47;0.74;Negativno;Ne
11418;1.7;-62.2;6.48;0.05;Negativno;Ne
11419;6.1;-56.5;9.47;0.08;Negativno;Ne
11420;9.4;-63.6;8.36;0.05;Negativno;Ne
11421;10.5;-65.5;6.12;0.41;Negativno;Ne
11422;3.9;-43.1;8.51;1.19;Negativno;Ne
11423;3.7;-57.3;4.73;0.08;Negativno;Ne
11424;4.2;-74.4;9.13;0.27;Pozitivno;Ne
11425;2.7;-55.1;7.7;0.23;Negativno;Ne
11426;3.2;-50.7;7.94;0.58;Negativno;Ne
11427;2.3;-55.1;7.7;0.33;Negativno;Ne
11428;1.0;-69.2;6.13;0.14;Negativno;Ne
11429;1.4;-49.7;7.75;0.35;Negativno;Ne
11430;7.8;-52.9;8.28;0.71;Negativno;Ne
11431;1.0;-73.2;9.08;1.29;Negativno;Ne
11432;1.5;-36.1;8.83;0.69;Negativno;Ne
11433;13.1;-41.8;7.32;0.26;Negativno;Ne
11434;1.6;-57.0;9.68;0.34;Negativno;Ne
11435;2.8;-82.5;7.41;1.07;Negativno;Ne
11436;10.6;-72.6;2.97;0.27;Negativno;Ne
11437;0.8;-65.4;7.96;0.36;Negativno;Ne
11438;5.0;-43.3;8.53;0.44;Negativno;Ne
11439;8.7;-67.1;4.76;0.68;Negativno;Ne
11440;4.7;-59.7;8.35;0.12;Negativno;Ne
11441;5.8;-50.8;7.87;0.08;Negativno;Ne
11442;0.5;-49.5;7.47;0.23;Negativno;Ne
11443;10.0;-67.7;5.13;0.24;Negativno;Ne
11444;3.2;-55.2;8.12;0.87;Negativno;Ne
11445;0.9;-58.4;9.27;0.62;Negativno;Ne
11446;1.4;-56.6;6.19;0.24;Negativno;Ne
11447;1.1;-80.7;9.06;0.8;Negativno;Ne
11448;2.5;-79.5;7.06;1.76;Negativno;Ne
11449;0.8;-74.9;10.47;0.01;Negativno;Ne
11450;19.6;-59.8;7.12;0.2;Negativno;Ne
11451;7.7;-61.4;5.67;0.04;Negativno;Ne
11452;12.7;-80.4;7.06;0.07;Negativno;Ne
11453;2.8;-64.3;5.56;1.0;Negativno;Ne
11454;1.7;-66.7;6.16;0.01;Negativno;Ne
11455;5.3;-56.0;9.32;0.09;Negativno;Ne
11456;1.9;-60.5;11.03;0.02;Negativno;Ne
11457;5.7;-46.9;10.63;0.71;Negativno;Ne
11458;1.2;-65.1;8.55;0.52;Negativno;Ne
11459;1.4;-64.3;8.33;0.66;Negativno;Ne
11460;13.2;-50.9;9.01;2.94;Negativno;Ne
11461;1.1;-70.2;10.65;0.36;Negativno;Ne
11462;5.4;-56.1;8.76;0.24;Negativno;Ne
11463;5.1;-54.1;8.0;0.68;Negativno;Ne
11464;6.7;-63.2;6.5;0.01;Negativno;Ne
11465;3.0;-56.9;8.4;0.36;Negativno;Ne
11466;7.3;-85.8;8.8;0.18;Negativno;Ne
11467;3.0;-55.5;7.72;0.14;Negativno;Ne
11468;0.9;-59.9;5.74;0.74;Negativno;Ne
11469;4.2;-53.7;8.49;1.38;Negativno;Ne
11470;6.3;-59.8;10.22;0.19;Negativno;Ne
11471;11.4;-64.4;6.21;0.33;Negativno;Ne
11472;0.0;-74.7;8.08;0.15;Negativno;Ne
11473;1.5;-65.4;2.9;0.12;Negativno;Ne
11474;6.1;-53.3;7.24;0.09;Negativno;Ne
11475;4.1;-56.4;8.77;0.25;Negativno;Ne
11476;7.0;-49.6;7.04;0.14;Negativno;Ne
11477;5.8;-52.0;5.63;0.06;Negativno;Ne
11478;5.5;-43.4;9.35;0.31;Negativno;Ne
11479;3.8;-52.1;6.06;0.91;Negativno;Ne
11480;10.7;-59.9;5.65;0.01;Negativno;Ne
11481;8.3;-68.9;6.24;0.98;Negativno;Ne
11482;12.6;-58.2;6.43;0.49;Negativno;Ne
11483;1.1;-56.1;2.97;1.06;Negativno;Ne
11484;18.4;-54.2;8.85;0.39;Negativno;Ne
11485;8.5;-50.9;5.06;0.21;Negativno;Ne
11486;4.1;-69.1;10.01;0.78;Negativno;Ne
11487;10.8;-63.8;6.93;0.35;Negativno;Ne
11488;0.2;-39.7;6.45;0.11;Negativno;Ne
11489;2.4;-59.4;6.24;0.6;Negativno;Ne
11490;1.8;-63.0;5.52;0.89;Negativno;Ne
11491;3.3;-66.0;7.81;0.49;Negativno;Ne
11492;1.3;-62.3;6.79;0.12;Negativno;Ne
11493;1.5;-73.1;6.6;1.28;Negativno;Ne
11494;12.7;-55.6;7.3;0.01;Negativno;Ne
11495;10.0;-50.0;7.04;1.18;Negativno;Ne
11496;5.3;-68.4;5.48;0.31;Negativno;Ne
11497;5.2;-67.7;7.12;0.51;Negativno;Ne
11498;2.0;-47.6;7.81;0.52;Negativno;Ne
11499;6.4;-67.1;8.91;0.16;Negativno;Ne
11500;8.6;-56.0;8.54;1.1;Negativno;Ne
11501;5.3;-65.0;11.41;0.05;Negativno;Ne
11502;2.2;-65.5;8.31;0.51;Negativno;Ne
11503;14.5;-48.8;11.81;0.16;Negativno;Ne
11504;1.4;-60.2;6.41;0.27;Negativno;Ne
11505;5.8;-45.8;6.57;0.15;Negativno;Ne
11506;10.0;-65.7;6.9;0.3;Negativno;Ne
11507;2.9;-50.7;9.66;0.46;Negativno;Ne
11508;6.1;-56.9;8.3;0.07;Negativno;Ne
11509;0.3;-43.2;4.93;0.18;Negativno;Ne
11510;1.8;-66.6;5.36;0.53;Negativno;Ne
11511;4.1;-56.3;8.69;1.45;Negativno;Ne
11512;3.2;-58.0;11.1;0.01;Negativno;Ne
11513;0.8;-56.9;6.4;0.69;Negativno;Ne
11514;5.2;-64.1;7.03;0.31;Negativno;Ne
11515;8.7;-62.2;9.03;0.06;Negativno;Ne
11516;1.1;-65.3;5.47;0.61;Pozitivno;Ne
11517;3.7;-71.9;4.57;0.04;Negativno;Ne
11518;6.9;-66.8;6.94;0.16;Negativno;Ne
11519;7.1;-71.3;9.22;0.13;Negativno;Ne
11520;8.4;-61.1;8.73;0.09;Negativno;Ne
11521;3.2;-46.4;7.64;0.06;Negativno;Ne
11522;0.9;-66.4;4.63;0.45;Negativno;Ne
11523;3.7;-71.0;6.92;0.25;Negativno;Ne
11524;7.3;-52.2;6.47;1.19;Negativno;Ne
11525;9.1;-54.2;7.53;0.62;Negativno;Ne
11526;1.4;-72.7;7.53;0.26;Negativno;Ne
11527;19.2;-61.8;9.25;0.35;Negativno;Ne
11528;0.1;-66.4;7.65;0.25;Negativno;Ne
11529;8.2;-42.1;12.74;0.24;Negativno;Ne
11530;11.6;-64.3;5.38;0.09;Negativno;Ne
11531;1.0;-63.0;6.58;0.03;Negativno;Ne
11532;3.3;-51.9;8.88;0.52;Negativno;Ne
11533;3.0;-57.4;5.72;0.52;Negativno;Ne
11534;0.5;-69.8;4.44;1.5;Negativno;Ne
11535;5.5;-39.1;8.48;0.07;Negativno;Ne
11536;0.6;-47.7;4.01;0.83;Negativno;Ne
11537;11.4;-62.6;5.4;0.35;Negativno;Ne
11538;4.2;-45.3;11.56;1.16;Negativno;Ne
11539;0.7;-79.2;4.04;0.44;Negativno;Ne
11540;11.9;-55.1;6.87;0.59;Negativno;Ne
11541;1.3;-52.4;7.86;0.06;Negativno;Ne
11542;7.2;-53.1;5.31;0.58;Negativno;Ne
11543;0.4;-52.6;7.81;1.33;Negativno;Ne
11544;10.2;-65.2;5.57;0.26;Negativno;Ne
11545;2.3;-62.7;5.72;0.08;Negativno;Ne
11546;12.3;-64.7;9.79;0.02;Negativno;Ne
11547;3.4;-65.7;6.67;0.43;Negativno;Ne
11548;3.5;-57.7;3.17;0.55;Negativno;Ne
11549;4.4;-54.4;9.59;0.22;Negativno;Ne
11550;3.5;-66.0;5.47;0.06;Negativno;Ne
11551;1.6;-58.9;7.55;0.45;Negativno;Ne
11552;0.4;-53.2;6.4;0.12;Negativno;Ne
11553;2.2;-53.3;2.24;1.4;Negativno;Ne
11554;11.5;-54.7;9.23;0.2;Negativno;Ne
11555;1.4;-75.2;4.48;0.02;Negativno;Ne
11556;11.1;-74.8;8.33;0.35;Negativno;Ne
11557;4.3;-64.4;5.65;1.55;Negativno;Ne
11558;5.7;-62.4;6.57;0.2;Negativno;Ne
11559;1.5;-61.9;4.58;0.05;Negativno;Ne
11560;1.3;-56.9;5.64;0.08;Negativno;Ne
11561;9.9;-75.1;5.11;0.54;Negativno;Ne
11562;23.5;-64.8;8.09;0.4;Negativno;Ne
11563;2.9;-71.2;7.28;0.59;Negativno;Ne
11564;4.4;-53.3;4.98;0.02;Negativno;Ne
11565;1.1;-61.9;5.38;1.82;Negativno;Ne
11566;1.1;-55.7;8.15;1.2;Negativno;Ne
11567;3.0;-39.6;8.0;0.21;Negativno;Ne
11568;0.4;-53.2;7.22;0.34;Negativno;Ne
11569;0.5;-55.5;4.83;0.18;Negativno;Ne
11570;3.8;-68.3;8.46;0.33;Negativno;Ne
11571;2.2;-51.1;9.74;1.62;Pozitivno;Ne
11572;1.0;-49.7;9.64;0.69;Negativno;Ne
11573;6.5;-55.6;9.06;0.05;Negativno;Ne
11574;0.4;-79.4;7.46;0.06;Negativno;Ne
11575;0.2;-68.4;7.26;1.03;Negativno;Ne
11576;3.9;-67.7;7.35;1.58;Negativno;Ne
11577;2.3;-65.2;8.53;0.23;Negativno;Ne
11578;0.6;-65.0;8.87;0.95;Negativno;Ne
11579;1.1;-55.5;5.02;1.34;Negativno;Ne
11580;0.3;-59.9;10.44;0.48;Negativno;Ne
11581;0.2;-51.4;10.7;0.73;Pozitivno;Ne
11582;11.1;-46.0;9.31;0.35;Negativno;Ne
11583;6.3;-59.3;7.61;0.28;Negativno;Ne
11584;1.7;-57.6;8.62;1.5;Negativno;Ne
11585;1.7;-74.2;2.7;0.33;Negativno;Ne
11586;5.8;-70.5;10.63;0.25;Negativno;Ne
11587;2.9;-61.3;9.63;0.21;Negativno;Ne
11588;3.7;-53.4;11.74;0.56;Negativno;Ne
11589;0.2;-48.1;8.06;0.26;Negativno;Ne
11590;5.6;-71.4;6.06;0.06;Negativno;Ne
11591;0.8;-56.3;7.13;1.11;Negativno;Ne
11592;2.6;-50.3;8.19;1.18;Negativno;Ne
11593;5.3;-67.7;5.8;1.36;Negativno;Ne
11594;4.8;-54.0;7.36;0.67;Negativno;Ne
11595;0.8;-58.1;4.65;0.46;Negativno;Ne
11596;15.2;-58.6;4.69;0.41;Negativno;Ne
11597;11.1;-59.2;5.54;0.82;Negativno;Ne
11598;6.3;-53.5;6.89;0.07;Negativno;Ne
11599;6.0;-52.4;11.22;0.02;Negativno;Ne
11600;2.2;-55.5;11.42;0.1;Negativno;Ne
11601;2.9;-49.5;8.0;0.76;Negativno;Ne
11602;6.6;-44.6;5.82;0.21;Negativno;Ne
11603;1.3;-51.4;7.25;0.01;Negativno;Ne
11604;2.0;-70.4;10.42;0.74;Negativno;Ne
11605;1.5;-78.7;10.77;0.1;Negativno;Ne
11606;1.0;-58.4;7.32;0.23;Negativno;Ne
11607;0.3;-40.8;8.45;1.33;Negativno;Ne
11608;7.8;-65.5;7.4;0.51;Negativno;Ne
11609;2.9;-64.1;8.22;0.8;Negativno;Ne
11610;6.5;-55.6;6.87;0.9;Negativno;Ne
11611;2.5;-61.3;7.21;0.12;Negativno;Ne
11612;5.1;-60.8;7.27;0.43;Negativno;Ne
11613;5.3;-53.0;7.81;0.06;Pozitivno;Ne
11614;3.6;-65.6;7.18;0.56;Negativno;Ne
11615;0.7;-59.4;6.45;0.25;Negativno;Ne
11616;5.3;-66.0;9.42;0.6;Negativno;Ne
11617;9.8;-53.0;8.41;0.01;Negativno;Ne
11618;6.8;-71.4;9.73;0.46;Negativno;Ne
11619;2.7;-49.2;6.16;0.42;Negativno;Ne
11620;7.2;-57.0;3.33;0.31;Negativno;Ne
11621;1.0;-62.3;2.8;0.13;Negativno;Ne
11622;1.3;-54.7;1.2;0.07;Negativno;Ne
11623;6.1;-69.4;8.97;0.29;Negativno;Ne
11624;13.6;-58.1;3.8;0.0;Negativno;Ne
11625;2.2;-54.8;4.29;0.37;Negativno;Ne
11626;10.0;-70.3;5.93;0.82;Negativno;Ne
11627;18.5;-48.4;8.62;0.19;Negativno;Ne
11628;6.4;-66.8;6.14;0.19;Negativno;Ne
11629;4.0;-58.3;5.0;0.97;Negativno;Ne
11630;1.1;-70.8;4.09;0.01;Negativno;Ne
11631;8.5;-56.3;8.44;0.3;Negativno;Ne
11632;6.8;-59.7;3.34;0.43;Negativno;Ne
11633;6.7;-55.6;4.16;0.14;Negativno;Ne
11634;1.2;-77.2;4.88;0.9;Negativno;Ne
11635;5.2;-43.6;5.55;0.27;Negativno;Ne
11636;8.7;-54.6;8.37;0.12;Negativno;Ne
11637;1.1;-58.6;5.91;0.42;Negativno;Ne
11638;9.2;-58.5;7.78;0.09;Negativno;Ne
11639;5.7;-43.0;3.29;0.63;Negativno;Ne
11640;2.9;-72.3;7.42;0.02;Negativno;Ne
11641;5.7;-73.7;7.91;0.49;Negativno;Ne
11642;2.7;-68.6;6.81;0.08;Negativno;Ne
11643;1.8;-46.2;7.17;0.25;Negativno;Ne
11644;0.1;-57.6;6.73;0.11;Negativno;Ne
11645;0.6;-64.3;5.96;0.26;Negativno;Ne
11646;2.9;-53.6;5.11;0.27;Negativno;Ne
11647;6.5;-65.8;11.03;0.15;Negativno;Ne
11648;2.2;-67.3;6.27;0.67;Negativno;Ne
11649;0.4;-52.1;8.69;0.26;Negativno;Ne
11650;0.5;-55.5;10.0;0.23;Negativno;Ne
11651;2.3;-45.0;8.49;0.66;Negativno;Ne
11652;2.1;-49.8;6.05;0.76;Negativno;Ne
11653;16.0;-62.7;7.79;1.41;Negativno;Ne
11654;3.8;-50.7;5.32;0.09;Negativno;Ne
11655;0.6;-56.5;6.4;0.39;Negativno;Ne
11656;4.7;-61.0;9.94;0.14;Negativno;Ne
11657;6.2;-74.6;5.32;2.28;Negativno;Ne
11658;2.7;-60.3;9.18;0.9;Negativno;Ne
11659;0.9;-67.4;6.8;0.41;Negativno;Ne
11660;26.9;-56.7;5.99;0.96;Negativno;Ne
11661;1.9;-63.6;10.25;1.23;Negativno;Ne
11662;0.0;-63.8;9.38;0.83;Negativno;Ne
11663;6.2;-56.0;6.95;1.13;Negativno;Ne
11664;1.8;-47.4;7.96;1.53;Negativno;Ne
11665;6.9;-59.5;6.91;0.96;Negativno;Ne
11666;4.8;-62.5;10.62;0.08;Negativno;Ne
11667;13.3;-63.4;7.09;0.71;Negativno;Ne
11668;10.8;-59.6;8.52;0.76;Negativno;Ne
11669;9.3;-56.0;8.39;0.41;Negativno;Ne
11670;1.7;-47.6;7.58;0.34;Negativno;Ne
11671;0.2;-79.4;5.49;0.19;Negativno;Ne
11672;9.8;-61.5;5.94;0.72;Negativno;Ne
11673;8.0;-65.4;6.28;0.18;Negativno;Ne
11674;2.6;-58.8;4.45;0.19;Pozitivno;Ne
11675;2.9;-56.9;8.29;1.85;Negativno;Ne
11676;1.3;-58.5;9.51;0.08;Negativno;Ne
11677;3.2;-49.7;7.92;0.38;Negativno;Ne
11678;1.0;-61.7;6.35;0.13;Negativno;Ne
11679;6.0;-39.6;4.1;0.4;Negativno;Ne
11680;9.6;-63.2;3.23;0.2;Negativno;Ne
11681;3.3;-49.6;10.48;0.81;Negativno;Ne
11682;5.0;-51.0;7.02;0.4;Negativno;Ne
11683;11.3;-66.6;8.07;0.65;Negativno;Ne
11684;6.2;-56.8;6.91;0.21;Negativno;Ne
11685;4.5;-54.3;6.66;0.63;Negativno;Ne
11686;9.7;-48.2;6.16;0.24;Negativno;Ne
11687;0.7;-78.7;6.88;0.59;Negativno;Ne
11688;3.7;-59.8;5.72;0.12;Negativno;Ne
11689;15.2;-58.0;4.46;0.4;Negativno;Ne
11690;3.7;-63.8;6.73;0.67;Negativno;Ne
11691;6.7;-70.4;8.76;0.39;Negativno;Ne
11692;3.0;-53.0;8.13;0.05;Negativno;Ne
11693;0.3;-42.2;6.38;0.1;Negativno;Ne
11694;10.3;-39.0;6.28;0.55;Negativno;Ne
11695;16.2;-52.1;6.84;0.57;Negativno;Ne
11696;7.5;-64.4;10.49;0.2;Negativno;Ne
11697;2.3;-58.8;6.25;0.1;Negativno;Ne
11698;0.1;-58.5;7.07;0.07;Negativno;Ne
11699;2.0;-47.3;8.53;0.92;Negativno;Ne
11700;7.2;-64.6;3.97;0.28;Negativno;Ne
11701;4.1;-60.8;5.11;0.06;Negativno;Ne
11702;0.4;-57.8;6.47;0.63;Negativno;Ne
11703;1.2;-64.4;8.05;1.0;Negativno;Ne
11704;0.7;-65.5;11.61;0.73;Negativno;Ne
11705;1.1;-68.0;6.41;0.31;Negativno;Ne
11706;11.7;-62.7;5.94;1.74;Negativno;Ne
11707;3.4;-74.2;4.67;0.75;Pozitivno;Ne
11708;3.3;-64.8;5.51;0.86;Negativno;Ne
11709;7.2;-72.2;6.15;0.76;Negativno;Ne
11710;7.5;-62.2;10.28;1.94;Negativno;Ne
11711;2.6;-63.0;7.18;0.19;Negativno;Ne
11712;5.0;-53.8;5.57;0.5;Negativno;Ne
11713;0.4;-77.5;9.65;0.49;Negativno;Ne
11714;3.7;-51.5;7.52;0.06;Negativno;Ne
11715;5.2;-64.7;5.26;0.03;Negativno;Ne
11716;6.8;-64.7;9.99;0.76;Negativno;Ne
11717;2.9;-66.9;7.08;0.66;Negativno;Ne
11718;4.8;-44.9;7.86;0.26;Negativno;Ne
11719;1.7;-63.7;10.16;2.65;Negativno;Ne
11720;6.1;-57.0;6.35;0.24;Negativno;Ne
11721;4.6;-65.6;6.57;0.21;Negativno;Ne
11722;17.0;-56.6;7.94;0.94;Negativno;Ne
